yelp_id,bk_station_distance,latitude,longitude,name,category_name,price,rating,review_count,uid
fEY0zHaDMfIW3-N__joDKQ,209.71731250391167,34.03402,-118.22919,Bestia,Restaurant,$$$,4.5,7244,bcycle_lametro_3037
0WyRlH-fxOVLh1b3oEBEEQ,884.4696962610406,34.041974,-118.235426,Urth Caffé- Downtown LA,Restaurant,$$,4.0,5786,bcycle_lametro_3037
wo3wnj3pMSOPkzqpvbey-g,748.1927029052067,34.04151,-118.23261,Bavel,Restaurant,$$$,4.5,2100,bcycle_lametro_3037
SNlf3YpKkDG-e4R9jkwLhA,87.19742715498253,34.034455789814146,-118.232130253186,Guerrilla Tacos,Restaurant,$$,4.0,1079,bcycle_lametro_3037
GVt0MwAoQcuM06V_-fHkug,277.65907641899753,34.032416734202556,-118.23038078342852,The Lobos Truck,Restaurant,$,4.5,1201,bcycle_lametro_3037
ICTrXwuFczeXxHye7fQxlA,30.214082037883127,34.034836,-118.231605,PIZZANISTA! DTLA,Restaurant,$,4.0,1364,bcycle_lametro_3037
PMj1TDcrvYTxEXd-g9LcWA,525.1947325343104,34.039413,-118.232504,Zinc Cafe & Market,Restaurant,$$,4.0,1957,bcycle_lametro_3037
pLP4joJ99UpIQpNh6kxZFw,627.93302986701,34.040225780604246,-118.23316930233312,Girl & The Goat,Restaurant,,4.5,1204,bcycle_lametro_3037
cK9wMWnQEW9MdYjc-YWueg,628.7095102288555,34.038867,-118.23602,The Factory Kitchen,Restaurant,$$$,4.0,1500,bcycle_lametro_3037
v_qrFz_hQvQX6fUdPYjEXA,966.4088321688016,34.034644,-118.241766,Smorgasburg,Restaurant,$$,4.5,1235,bcycle_lametro_3037
CWM5nseG5en-lCW5ac-Vfw,101.79913337018107,34.035267514702355,-118.23222984333431,AFURI,Restaurant,$$,4.0,400,bcycle_lametro_3037
ZAfPTUXULIuma2N6Sb-dMQ,194.76120348903282,34.035942,-118.232919,Little Bear,Restaurant,$$,3.5,814,bcycle_lametro_3037
TQjFx3yzyUYBdWb-MpIfvQ,1061.5979835561145,34.04083,-118.24018,Fisherman's Outlet,Restaurant,$$,4.0,1269,bcycle_lametro_3037
b1CxnE2kErynRw9PQ8G_9Q,968.000147920468,34.0390802757744,-118.240427716488,Yxta Cocina Mexicana,Restaurant,$$,4.0,1230,bcycle_lametro_3037
aUSK0oQR4ey0rFoDfCXaPw,519.3612053347586,34.0384797647149,-118.234751356622,Brera Ristorante,Restaurant,$$$,4.0,780,bcycle_lametro_3037
PWKG8FkZHNchXS7yP2RUYA,423.05494340796736,34.03582,-118.23566,Bike Shed Moto Co - Los Angeles,Restaurant,$$,4.5,213,bcycle_lametro_3037
nMCeecupa8jfOq7-Dcs6Dg,904.135107536354,34.03418932853491,-118.24106414358658,Kato,Restaurant,$$$$,4.5,491,bcycle_lametro_3037
n8cs5yUAG6XVn52eMChCNw,260.8701690406598,34.03357583,-118.22909483,Damian,Restaurant,,4.0,263,bcycle_lametro_3037
T2yz7XPwL8CpBUcwnHhfow,513.063451649548,34.039411256649394,-118.23147529237171,Chuy’s Tacos Dorados,Restaurant,$,4.0,346,bcycle_lametro_3037
7N9XBwhpApjM7onz9GnAUg,170.31762971663645,34.035855,-118.22994,Paratta,Restaurant,$$,4.5,121,bcycle_lametro_3037
fEY0zHaDMfIW3-N__joDKQ,662.7612869397282,34.03402,-118.22919,Bestia,Restaurant,$$$,4.5,7244,bcycle_lametro_3036
KQBGm5G8IDkE8LeNY45mbA,783.6886571084564,34.0456047058105,-118.236061096191,Wurstküche,Restaurant,$$,4.0,8917,bcycle_lametro_3036
wo3wnj3pMSOPkzqpvbey-g,249.0341615938764,34.04151,-118.23261,Bavel,Restaurant,$$$,4.5,2100,bcycle_lametro_3036
0WyRlH-fxOVLh1b3oEBEEQ,408.698507084522,34.041974,-118.235426,Urth Caffé- Downtown LA,Restaurant,$$,4.0,5786,bcycle_lametro_3036
PMj1TDcrvYTxEXd-g9LcWA,24.911901432656723,34.039413,-118.232504,Zinc Cafe & Market,Restaurant,$$,4.0,1957,bcycle_lametro_3036
pLP4joJ99UpIQpNh6kxZFw,129.36332678277958,34.040225780604246,-118.23316930233312,Girl & The Goat,Restaurant,,4.5,1204,bcycle_lametro_3036
YBmk31pBPukmnRyioe5uBA,1028.107031958779,34.0470000646326,-118.238502456345,Sushi Gen,Restaurant,$$$,4.5,4164,bcycle_lametro_3036
kqgPgdIPoW1Gik8bxAGuRg,765.9505988559722,34.0453201,-118.2362393,The Pie Hole,Restaurant,$,4.0,3353,bcycle_lametro_3036
cK9wMWnQEW9MdYjc-YWueg,323.57605838811565,34.038867,-118.23602,The Factory Kitchen,Restaurant,$$$,4.0,1500,bcycle_lametro_3036
KOuqS-inE44o9-1Jix9Tag,786.3462277276728,34.0444135100443,-118.23828298221306,Shojin Downtown,Restaurant,$$$,4.0,1965,bcycle_lametro_3036
SNlf3YpKkDG-e4R9jkwLhA,527.7066874349397,34.034455789814146,-118.232130253186,Guerrilla Tacos,Restaurant,$$,4.0,1079,bcycle_lametro_3036
qA9Dqezi-kqbIBtM3c07Ew,832.6860474189118,34.04608,-118.23489,Manuela,Restaurant,$$,4.0,1558,bcycle_lametro_3036
TQjFx3yzyUYBdWb-MpIfvQ,728.8305177593004,34.04083,-118.24018,Fisherman's Outlet,Restaurant,$$,4.0,1269,bcycle_lametro_3036
ICTrXwuFczeXxHye7fQxlA,491.5876511962342,34.034836,-118.231605,PIZZANISTA! DTLA,Restaurant,$,4.0,1364,bcycle_lametro_3036
GVt0MwAoQcuM06V_-fHkug,778.7542731643268,34.032416734202556,-118.23038078342852,The Lobos Truck,Restaurant,$,4.5,1201,bcycle_lametro_3036
lRScnMRd-FBlT5QQyrUEUQ,972.6908314195101,34.046459,-118.238403,PASTA e PASTA by Allegro,Restaurant,$$,4.5,1154,bcycle_lametro_3036
aUSK0oQR4ey0rFoDfCXaPw,219.3887572428822,34.0384797647149,-118.234751356622,Brera Ristorante,Restaurant,$$$,4.0,780,bcycle_lametro_3036
v_qrFz_hQvQX6fUdPYjEXA,989.850200728045,34.034644,-118.241766,Smorgasburg,Restaurant,$$,4.5,1235,bcycle_lametro_3036
b1CxnE2kErynRw9PQ8G_9Q,727.8150657702122,34.0390802757744,-118.240427716488,Yxta Cocina Mexicana,Restaurant,$$,4.0,1230,bcycle_lametro_3036
e8Y0i00oKILndcBwm8L7PA,718.727822581739,34.0456533607716,-118.232452260713,Cafe Gratitude,Restaurant,$$,4.0,1175,bcycle_lametro_3036
TkFEKhsCixPWlShULKvMdQ,321.0091963842801,34.047056,-118.256544,Bottega Louie,Restaurant,$$,4.0,18069,bcycle_lametro_3032
K-Fbh2WCHlqR56H9TnfpNA,426.1657417649166,34.04897,-118.2514,Perch,Restaurant,$$$,4.0,9651,bcycle_lametro_3032
pDqUvoNY1kR963MJnfnL6Q,143.76515001006115,34.0490371292754,-118.25470721396857,Water Grill - Los Angeles,Restaurant,$$$,4.0,2525,bcycle_lametro_3032
b4SH4SbQUJfXxh6hNkF0wg,678.7844445083867,34.05074087639161,-118.2485842438198,Eggslut,Restaurant,$$,4.0,6340,bcycle_lametro_3032
lE0ceQRIUrhvfUE8Pg9sXw,303.5300631087243,34.0473871154639,-118.257194872353,SUGARFISH by sushi nozawa,Restaurant,$$$,4.0,2689,bcycle_lametro_3032
gd6PYDx-leOM97a3MWoO1g,677.5173218268475,34.0500282776566,-118.24852800000085,Maccheroni Republic,Restaurant,$$,4.5,3680,bcycle_lametro_3032
_n0fEUZdbkLOimHz_IXkiQ,287.81622937663866,34.04802842513478,-118.2580505451759,JOEY DTLA,Restaurant,,4.0,2243,bcycle_lametro_3032
hC745S5W4HTq606ySmBJNw,789.9559968513942,34.0476390576719,-118.247747561303,KazuNori  | The Original Hand Roll Bar,Restaurant,$$,4.5,3268,bcycle_lametro_3032
nGlLaC0p0naSlgdy2-HCVw,198.28172051534295,34.0511203,-118.2543221,71 Above,Restaurant,$$$$,4.0,2371,bcycle_lametro_3032
VqG_rccDoUXreiaHH0DEUA,607.5167650605333,34.0465305975394,-118.250679851854,Guisados DTLA,Restaurant,$,4.5,2035,bcycle_lametro_3032
wtp1izuuno7wsPBhPRcGqw,99.04699728925486,34.04914,-118.25646,Library Bar,Restaurant,$$,4.0,1838,bcycle_lametro_3032
CcqraT0cuGKYEcZ1ri_kxg,941.1855479038953,34.042734,-118.250779,BROKEN MOUTH | Lee's Homestyle,Restaurant,$$,5.0,1434,bcycle_lametro_3032
6wgMAoxi3CMiX0yrUO_g_Q,200.4559920899658,34.0515636,-118.2550713,Mendocino Farms,Restaurant,$$,4.5,807,bcycle_lametro_3032
rhNacUPV41XNzr1lP-wr3w,212.86085267202705,34.0498199,-118.25819,Takami Sushi & Robata,Restaurant,$$$,4.0,2405,bcycle_lametro_3032
mpXwW9YEu0uEFadsfFy26w,426.4313048258639,34.048841,-118.251357,Mrs Fish,Restaurant,$$,4.0,1355,bcycle_lametro_3032
Aohc9uWSAxILFev2TwiMVQ,489.28115243275147,34.04656635880934,-118.25936026096205,Philz Coffee,Restaurant,$,4.5,1021,bcycle_lametro_3032
6zofWBRT3URXShIktlVAxg,215.67692876226204,34.04797889349581,-118.25628,Karl Strauss - Downtown LA,Restaurant,$$,4.5,724,bcycle_lametro_3032
T785BygAMwpVuiGfukiLXA,224.41818417875368,34.0485543132128,-118.254053902141,Pitchoun!,Restaurant,$$,4.0,1150,bcycle_lametro_3032
p78nnAZrr2JxVNqggm0JSQ,224.8944782133537,34.0514,-118.257504,DRAGO Centro,Restaurant,$$$,4.0,1641,bcycle_lametro_3032
Kz8ZETLCLPNzzs9Tb4u1SQ,533.2543655756094,34.0451233,-118.2565153,Colori Kitchen,Restaurant,$$,4.0,1823,bcycle_lametro_3032
7O1ORGY36A-2aIENyaJWPg,951.3026671096765,34.061517,-118.239716,Howlin' Ray's,Restaurant,$$,4.5,7486,bcycle_lametro_3024
b4SH4SbQUJfXxh6hNkF0wg,776.8555665591776,34.05074087639161,-118.2485842438198,Eggslut,Restaurant,$$,4.0,6340,bcycle_lametro_3024
K-Fbh2WCHlqR56H9TnfpNA,1012.2923826086562,34.04897,-118.2514,Perch,Restaurant,$$$,4.0,9651,bcycle_lametro_3024
gd6PYDx-leOM97a3MWoO1g,856.2483361819596,34.0500282776566,-118.24852800000085,Maccheroni Republic,Restaurant,$$,4.5,3680,bcycle_lametro_3024
iSZpZgVnASwEmlq0DORY2A,1173.5488729854687,34.05008090944,-118.2401804513,Daikokuya Little Tokyo,Restaurant,$$,4.0,9303,bcycle_lametro_3024
CP0ICg1dZqEOt3UtNapjKg,236.0653621386683,34.0563590452504,-118.250936711212,Au Lac,Restaurant,$$,4.0,1126,bcycle_lametro_3024
fxeuGYnoRWwm5aGDg1FRJA,1192.9117917143062,34.04994760027338,-118.24004464723886,Marugame Monzo,Restaurant,$$,4.5,4415,bcycle_lametro_3024
G_V5eJFfYlTEERyIPR-8MQ,432.8779471982056,34.054358,-118.251339,Otium,Restaurant,$$$,4.0,2288,bcycle_lametro_3024
RFHPuxxJCbndsLD3ukf4RA,858.4149266183966,34.0651339,-118.2465961,Eastside Italian Deli - Downtown L A,Restaurant,$$,4.5,1179,bcycle_lametro_3024
nGlLaC0p0naSlgdy2-HCVw,884.1111995482728,34.0511203,-118.2543221,71 Above,Restaurant,$$$$,4.0,2371,bcycle_lametro_3024
-dqkgjUUIDOb4V1dC4X70A,742.1776597690457,34.05072,-118.24877,Ramen Hood,Restaurant,$$,4.5,1121,bcycle_lametro_3024
K3eWASxqM57CT-hY9UTNuA,556.5848645515041,34.0528009543339,-118.247852002513,Cherry Pick Cafe,Restaurant,$,4.5,409,bcycle_lametro_3024
pDqUvoNY1kR963MJnfnL6Q,1100.69835672258,34.0490371292754,-118.25470721396857,Water Grill - Los Angeles,Restaurant,$$$,4.0,2525,bcycle_lametro_3024
5SVj7kpiXxCEnkzL_8wA1g,922.3057314251372,34.05049,-118.24406,Redbird,Restaurant,$$$,4.0,1770,bcycle_lametro_3024
eNPaF_hVdpxMkzyq9kenYQ,1094.5118672173896,34.0665313022035,-118.254266053011,The Park's Finest,Restaurant,$$,4.0,2274,bcycle_lametro_3024
520Wd4FU_DixBprFQQnnxg,786.3627263982308,34.050649,-118.248831,Tacos Tumbras a Tomas,Restaurant,$,4.0,1104,bcycle_lametro_3024
EB-RtApkwptE3wRCQO8bCw,835.1456950040257,34.0509979640131,-118.244926282244,Badmaash - Downtown LA,Restaurant,$$,4.0,1946,bcycle_lametro_3024
8rVWoDNS6JO-5uXOD3VyXw,1259.352358312294,34.04886,-118.240455,Cafe Dulce,Restaurant,$,4.0,2352,bcycle_lametro_3024
tJsZbLxMiykQCek_-diOvg,1234.399569738411,34.049757,-118.239601,Sushi Enya - Los Angeles,Restaurant,$$$,4.5,1622,bcycle_lametro_3024
ZlQo_ArRw-nnHcrcnYPbiA,1149.465770422913,34.06301,-118.2384,Yang Chow,Restaurant,$$,4.0,3096,bcycle_lametro_3024
0z23Jk7U_MpvtqKINPL2fA,830.329705662064,34.0282923762355,-118.275208244705,Dirt Dog,Restaurant,$$,4.5,2639,bcycle_lametro_3025
BonZ748EKm8pwtVQalFpYQ,783.2701940413514,34.02876,-118.27517,Jacks N Joe,Restaurant,$$,4.0,2285,bcycle_lametro_3025
ImWjgRhcohdWYTPUt4iaZw,504.2446661875286,34.0357902466995,-118.263903692454,Bo Daddy’s BBQ,Restaurant,$$,4.5,342,bcycle_lametro_3025
eXZyAF5Xk1u-d9vnkeNPXg,1293.915043850309,34.04167,-118.25889,Birdies,Restaurant,$$,4.0,2175,bcycle_lametro_3025
fFD-3XDaQQVzKsNSOW86Vg,687.8861622241435,34.03925704956055,-118.26509857177734,Ranchos Onsite Tacos,Restaurant,,5.0,281,bcycle_lametro_3025
Vl31AJJ7smvgt5Pu5MsP-A,449.4788078387764,34.036901,-118.268202,El Patroncito Mexican Cuisine,Restaurant,$,4.5,242,bcycle_lametro_3025
MG237qdnfxvRGxXuk60GAw,334.9412639338879,34.02991,-118.26869,Birds Nest Cafe,Restaurant,$$,4.0,303,bcycle_lametro_3025
KN4dbEU1TFbRhehvi_xV0g,740.0918352749497,34.0387116497577,-118.264252936783,Cow Cafe,Restaurant,$$,4.5,173,bcycle_lametro_3025
kjJT0aclLYI291W0V1DKVg,1040.000115761804,34.04088199432459,-118.26227691396423,Pine & Crane DTLA,Restaurant,$$,4.5,241,bcycle_lametro_3025
svK6WXwRnTSORVkB33o3KA,792.9077547176694,34.03223,-118.25935,Yang Ban Sul Lung Tang,Restaurant,$,4.5,205,bcycle_lametro_3025
bJvQKjdfoSVoEDSca9hfHg,1165.0692356381587,34.03973,-118.25852,Cabra,Restaurant,$$$,4.5,335,bcycle_lametro_3025
KRJBTQiLs8BrG9mXQ6JTDQ,962.2132098108029,34.04081,-118.2639,Aladdin's Coffee Shop,Restaurant,$,4.5,162,bcycle_lametro_3025
2t-FTIdnJC1gDjpims7oMQ,1270.86390477328,34.02479918,-118.27785659,El Huero,Restaurant,$$,4.0,1157,bcycle_lametro_3025
EIkWmGkspSAR7wZ8DsiGwA,1090.812423777257,34.0418846,-118.2631838,Hygge Bakery & Cafe,Restaurant,$,4.0,454,bcycle_lametro_3025
FX-WjiGBZz-whOK_GTkf5A,370.43698988870597,34.03554,-118.26546,JT Cafe,Restaurant,$,4.5,64,bcycle_lametro_3025
XHobfr8WLP3W-LnjJAbHmg,556.025644570063,34.03118,-118.27365,Salad Farm,Restaurant,$$,3.5,404,bcycle_lametro_3025
dvRoSS5y3-zuNsnQdRf49w,687.8861622241435,34.0387725830078,-118.26114654541,Postcards Central American Soul Food,Restaurant,$$,4.5,134,bcycle_lametro_3025
0uA5OgE1veZF61HtS9ewGQ,769.7171703110894,34.038397690507,-118.263067894465,First Draft Taproom & Kitchen,Restaurant,$$,4.0,206,bcycle_lametro_3025
4lf6VPVwHR92favXJfpvlQ,978.8268087857493,34.02688,-118.27618,Thai By Trio,Restaurant,$$,4.0,278,bcycle_lametro_3025
Z6_Gitnw1JV-KIJYioFtHA,1138.0061483348888,34.03999,-118.25899,California Kabob Kitchen,Restaurant,$$,4.5,260,bcycle_lametro_3025
0z23Jk7U_MpvtqKINPL2fA,808.5183407454691,34.0282923762355,-118.275208244705,Dirt Dog,Restaurant,$$,4.5,2639,bcycle_lametro_3020
BonZ748EKm8pwtVQalFpYQ,771.4246907417015,34.02876,-118.27517,Jacks N Joe,Restaurant,$$,4.0,2285,bcycle_lametro_3020
ImWjgRhcohdWYTPUt4iaZw,603.3517720758523,34.0357902466995,-118.263903692454,Bo Daddy’s BBQ,Restaurant,$$,4.5,342,bcycle_lametro_3020
MG237qdnfxvRGxXuk60GAw,196.22781475022427,34.02991,-118.26869,Birds Nest Cafe,Restaurant,$$,4.0,303,bcycle_lametro_3020
fFD-3XDaQQVzKsNSOW86Vg,885.3617773142843,34.03925704956055,-118.26509857177734,Ranchos Onsite Tacos,Restaurant,,5.0,281,bcycle_lametro_3020
Vl31AJJ7smvgt5Pu5MsP-A,658.6206441146336,34.036901,-118.268202,El Patroncito Mexican Cuisine,Restaurant,$,4.5,242,bcycle_lametro_3020
svK6WXwRnTSORVkB33o3KA,706.5153493366514,34.03223,-118.25935,Yang Ban Sul Lung Tang,Restaurant,$,4.5,205,bcycle_lametro_3020
KN4dbEU1TFbRhehvi_xV0g,891.1442295693488,34.0387116497577,-118.264252936783,Cow Cafe,Restaurant,$$,4.5,173,bcycle_lametro_3020
2t-FTIdnJC1gDjpims7oMQ,1211.42226935909,34.02479918,-118.27785659,El Huero,Restaurant,$$,4.0,1157,bcycle_lametro_3020
bJvQKjdfoSVoEDSca9hfHg,1246.0845223420447,34.03973,-118.25852,Cabra,Restaurant,$$$,4.5,335,bcycle_lametro_3020
o9o8gDzVlAh3x2BLPaOStw,922.9235944090054,34.02444,-118.27315,Seree Coffee Shop,Restaurant,$,4.5,104,bcycle_lametro_3020
4lf6VPVwHR92favXJfpvlQ,931.3234202697441,34.02688,-118.27618,Thai By Trio,Restaurant,$$,4.0,278,bcycle_lametro_3020
37gMBHZA9OVE_tckoSRC4Q,474.6874955086357,34.0296223014593,-118.261869773269,Lindo Oaxaca,Restaurant,$$,4.5,88,bcycle_lametro_3020
XHobfr8WLP3W-LnjJAbHmg,619.2199258179729,34.03118,-118.27365,Salad Farm,Restaurant,$$,3.5,404,bcycle_lametro_3020
FX-WjiGBZz-whOK_GTkf5A,505.8288056161772,34.03554,-118.26546,JT Cafe,Restaurant,$,4.5,64,bcycle_lametro_3020
iyRcimzticDTE0ZfaufZLg,562.1020181635768,34.028915,-118.272619,Central Kitchen,Restaurant,$$,4.0,180,bcycle_lametro_3020
0uA5OgE1veZF61HtS9ewGQ,897.1580798228762,34.038397690507,-118.263067894465,First Draft Taproom & Kitchen,Restaurant,$$,4.0,206,bcycle_lametro_3020
Z6_Gitnw1JV-KIJYioFtHA,1227.8417798535763,34.03999,-118.25899,California Kabob Kitchen,Restaurant,$$,4.5,260,bcycle_lametro_3020
yMJpttJxzObbbRh0ekawmQ,829.8688356324736,34.02362,-118.26508,Birrieria Los Gonzalez,Restaurant,$,4.0,252,bcycle_lametro_3020
dvRoSS5y3-zuNsnQdRf49w,885.3617773142843,34.0387725830078,-118.26114654541,Postcards Central American Soul Food,Restaurant,$$,4.5,134,bcycle_lametro_3020
KQBGm5G8IDkE8LeNY45mbA,278.3431389733886,34.0456047058105,-118.236061096191,Wurstküche,Restaurant,$$,4.0,8917,bcycle_lametro_3022
YBmk31pBPukmnRyioe5uBA,509.2829462152641,34.0470000646326,-118.238502456345,Sushi Gen,Restaurant,$$$,4.5,4164,bcycle_lametro_3022
iSZpZgVnASwEmlq0DORY2A,790.9859211845342,34.05008090944,-118.2401804513,Daikokuya Little Tokyo,Restaurant,$$,4.0,9303,bcycle_lametro_3022
0WyRlH-fxOVLh1b3oEBEEQ,503.7489090680203,34.041974,-118.235426,Urth Caffé- Downtown LA,Restaurant,$$,4.0,5786,bcycle_lametro_3022
fxeuGYnoRWwm5aGDg1FRJA,772.3123466068708,34.04994760027338,-118.24004464723886,Marugame Monzo,Restaurant,$$,4.5,4415,bcycle_lametro_3022
kqgPgdIPoW1Gik8bxAGuRg,308.944703537191,34.0453201,-118.2362393,The Pie Hole,Restaurant,$,4.0,3353,bcycle_lametro_3022
wo3wnj3pMSOPkzqpvbey-g,517.7291506212231,34.04151,-118.23261,Bavel,Restaurant,$$$,4.5,2100,bcycle_lametro_3022
qA9Dqezi-kqbIBtM3c07Ew,181.23938418452985,34.04608,-118.23489,Manuela,Restaurant,$$,4.0,1558,bcycle_lametro_3022
e8Y0i00oKILndcBwm8L7PA,74.82512985046043,34.0456533607716,-118.232452260713,Cafe Gratitude,Restaurant,$$,4.0,1175,bcycle_lametro_3022
KOuqS-inE44o9-1Jix9Tag,512.6883782942298,34.0444135100443,-118.23828298221306,Shojin Downtown,Restaurant,$$$,4.0,1965,bcycle_lametro_3022
jqS3dVaCYeBehb3tOiWWbQ,600.4913789835372,34.048285,-118.23895,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,Restaurant,$$,4.0,3029,bcycle_lametro_3022
lRScnMRd-FBlT5QQyrUEUQ,491.41759015235607,34.046459,-118.238403,PASTA e PASTA by Allegro,Restaurant,$$,4.5,1154,bcycle_lametro_3022
8rVWoDNS6JO-5uXOD3VyXw,746.1160472057467,34.04886,-118.240455,Cafe Dulce,Restaurant,$,4.0,2352,bcycle_lametro_3022
pLP4joJ99UpIQpNh6kxZFw,649.8879027234591,34.040225780604246,-118.23316930233312,Girl & The Goat,Restaurant,,4.5,1204,bcycle_lametro_3022
ECDeXJtkl5umk8_CZp7hkw,102.38268686514586,34.046115199002,-118.234199889584,Eat Drink Americano,Restaurant,$$,4.0,855,bcycle_lametro_3022
tJsZbLxMiykQCek_-diOvg,728.7344312097081,34.049757,-118.239601,Sushi Enya - Los Angeles,Restaurant,$$$,4.5,1622,bcycle_lametro_3022
zrA3Jo1oQZU7BvQyhKjdDg,250.20387559102215,34.044730178634886,-118.23527172349007,Arts District Brewing Company,Restaurant,$$,4.0,1246,bcycle_lametro_3022
OQtm6aFK58dUVJRBMTxyqg,510.83030617456603,34.0466898946907,-118.238583702377,Kinjiro,Restaurant,$$$,4.5,430,bcycle_lametro_3022
AIQpwyjNV3VdsGMjf1WNcg,499.530747621476,34.0469096407686,-118.238416233819,Men Oh Tokushima Ramen,Restaurant,$$,4.0,1357,bcycle_lametro_3022
PMj1TDcrvYTxEXd-g9LcWA,742.1903588204648,34.039413,-118.232504,Zinc Cafe & Market,Restaurant,$$,4.0,1957,bcycle_lametro_3022
beA_DlDpij8O9xK2B-NjEA,228.8360729656639,34.03518711471021,-118.25592540194447,Mex Peru Gipsy,Restaurant,$$,5.0,1505,bcycle_lametro_3010
CcqraT0cuGKYEcZ1ri_kxg,722.3462472083534,34.042734,-118.250779,BROKEN MOUTH | Lee's Homestyle,Restaurant,$$,5.0,1434,bcycle_lametro_3010
-9NXuo0g_NwOPfnKX3Vr_g,257.44448592591135,34.0352819442964,-118.253066191412,DAMA,Restaurant,$$$,4.5,1028,bcycle_lametro_3010
Ti2Ksp2oPj6rpdp2tQcaVA,565.5998228682694,34.041648,-118.252245,Sonoratown,Restaurant,$$,4.5,1724,bcycle_lametro_3010
NlT-6hFP0_6hPo36AW2lIA,598.1159303529114,34.04068054658935,-118.2500803705502,Poppy + Rose,Restaurant,$$,4.0,3063,bcycle_lametro_3010
eXZyAF5Xk1u-d9vnkeNPXg,655.886241595096,34.04167,-118.25889,Birdies,Restaurant,$$,4.0,2175,bcycle_lametro_3010
ta7GyGyMGnn_LeJkUeLqdQ,541.7909845121179,34.0419174907936,-118.255135191069,Woodspoon,Restaurant,$$,4.0,1506,bcycle_lametro_3010
bHkfCBRQfAd60luOgRxkjw,316.8047931815928,34.03967,-118.25472,Cilantro Lime,Restaurant,$,4.5,493,bcycle_lametro_3010
YYKK5pDAWQimcHzOz-7nug,273.98101706095093,34.034918,-118.253338,Rossoblu,Restaurant,$$$,4.0,782,bcycle_lametro_3010
Kz8ZETLCLPNzzs9Tb4u1SQ,910.4193667709046,34.0451233,-118.2565153,Colori Kitchen,Restaurant,$$,4.0,1823,bcycle_lametro_3010
5o_XEyhLrgpB6Cmeqp9NGg,649.4023568420838,34.0427123,-118.2531436,Casa La Doña,Restaurant,$,4.5,735,bcycle_lametro_3010
S1JEJ_abdhiV5tZ89ENPfQ,1056.6904295303386,34.045174,-118.26082,Panini Kabob Grill,Restaurant,$$,4.0,1767,bcycle_lametro_3010
GMyarj6vbMqr-sS2UG4KVw,1029.7560658688167,34.045188,-118.249536,SUNDAYS by wake & late,Restaurant,$$,4.5,1122,bcycle_lametro_3010
bJvQKjdfoSVoEDSca9hfHg,449.1084371331272,34.03973,-118.25852,Cabra,Restaurant,$$$,4.5,335,bcycle_lametro_3010
-Di-XNK5lOJukf2XmJBnfQ,474.1493560769582,34.0409575,-118.257195,Dune Downtown,Restaurant,$$,4.5,254,bcycle_lametro_3010
T1RfgUMYKW3HD55SEJILbQ,820.9067672027345,34.0438886,-118.251571,Braazo Pizza,Restaurant,$$,4.5,886,bcycle_lametro_3010
ClGqJ80ObaoTtGVV6_g5dA,394.22718199698244,34.04032,-118.25324,Dream Kabob House,Restaurant,$,5.0,197,bcycle_lametro_3010
ltt8RYM6nxMfDTDM6RmrBA,737.7219508258006,34.042993,-118.258397,Shekarchi Bar & Grill,Restaurant,$$,4.5,722,bcycle_lametro_3010
bboQgpFxDeQH5L5hHRDk1A,995.2341260986834,34.044846,-118.249564,Cole's French Dip,Restaurant,$$,3.5,2297,bcycle_lametro_3010
STe3KancAkR7kqEL7wydow,480.40488802576397,34.04098,-118.25696,DTLA RAMEN,Restaurant,$$,4.0,698,bcycle_lametro_3010
7O1ORGY36A-2aIENyaJWPg,592.4599943911069,34.061517,-118.239716,Howlin' Ray's,Restaurant,$$,4.5,7486,bcycle_lametro_3014
AxPJlSxkCJVJk3sSTL_8OA,346.2986298161044,34.0597229003906,-118.237022399902,Philippe the Original,Restaurant,$$,4.0,6884,bcycle_lametro_3014
iSZpZgVnASwEmlq0DORY2A,775.8647173890699,34.05008090944,-118.2401804513,Daikokuya Little Tokyo,Restaurant,$$,4.0,9303,bcycle_lametro_3014
fxeuGYnoRWwm5aGDg1FRJA,785.5051209438194,34.04994760027338,-118.24004464723886,Marugame Monzo,Restaurant,$$,4.5,4415,bcycle_lametro_3014
e8yeADAtTGRyzkOLG5iKSg,396.20652313181307,34.060099,-118.238083,Little Jewel of New Orleans,Restaurant,$$,4.0,1936,bcycle_lametro_3014
4Ttfvrc3S3xW1sxHF-oFPg,108.59865496733434,34.0574823572481,-118.237740052736,El Paseo Inn,Restaurant,$$,4.0,1547,bcycle_lametro_3014
tJsZbLxMiykQCek_-diOvg,792.418743681138,34.049757,-118.239601,Sushi Enya - Los Angeles,Restaurant,$$$,4.5,1622,bcycle_lametro_3014
ZlQo_ArRw-nnHcrcnYPbiA,712.7937711421537,34.06301,-118.2384,Yang Chow,Restaurant,$$,4.0,3096,bcycle_lametro_3014
8rVWoDNS6JO-5uXOD3VyXw,912.1419678603326,34.04886,-118.240455,Cafe Dulce,Restaurant,$,4.0,2352,bcycle_lametro_3014
RY_72fCN2JsR9pbTBJD-LQ,154.2912868217564,34.0575246,-118.2381192,Cielito Lindo,Restaurant,$,4.0,992,bcycle_lametro_3014
jqS3dVaCYeBehb3tOiWWbQ,941.0529034611004,34.048285,-118.23895,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,Restaurant,$$,4.0,3029,bcycle_lametro_3014
